tweet_id,tweet_date,tweet_source,tweet,tweet_urls,rating_numerator,rating_denominator,image_url,tweet_favorites,tweet_retweets,dog_class,dog_names,dog_breeds,accuracy
674793399141146624,2015-12-10 03:30:58,Twitter for iPhone,I have found another. 13/10 https://t.co/HwroPYv8pY,https://twitter.com/dog_rates/status/674793399141146624/photo/1,13,10,https://pbs.twimg.com/media/CV1ZA3oWEAA1HW_.jpg,2575,1144,None,None,giant_schnauzer,0.11969300000000001
674800520222154752,2015-12-10 03:59:15,Twitter for iPhone,This is Tedders. He broke his leg saving babies from the Pompeii eruption. 11/10 where's his Purple Heart? @POTUS https://t.co/cMI2AcLm4B,https://twitter.com/dog_rates/status/674800520222154752/photo/1,11,10,https://pbs.twimg.com/media/CV1ffl3XAAAiFyr.jpg,3096,900,None,Tedders,Pembroke,0.8764790000000001
674805413498527744,2015-12-10 04:18:42,Twitter for iPhone,"When your entire life is crumbling before you and you're trying really hard to hold your shit together.
10/10 https://t.co/vqFkgYPCW8",https://twitter.com/dog_rates/status/674805413498527744/video/1,10,10,https://pbs.twimg.com/ext_tw_video_thumb/674805331965399040/pu/img/-7bw8niVrgIkLKOW.jpg,887,370,None,None,English_springer,0.594467
674999807681908736,2015-12-10 17:11:09,Twitter for iPhone,Ok last one of these. I may try to make some myself. Anyway here ya go. 13/10 https://t.co/i9CDd1oEu8,https://twitter.com/dog_rates/status/674999807681908736/photo/1,13,10,https://pbs.twimg.com/media/CV4UvgNUkAEEnZd.jpg,2317,1154,None,None,Rottweiler,0.591829
675003128568291329,2015-12-10 17:24:21,Twitter for iPhone,Meet Laela. She's adorable. Magnificent eyes. But I don't see a seat belt. Insubordinate.. and churlish. Still 12/10 https://t.co/pCGDgLkLo6,"https://twitter.com/dog_rates/status/675003128568291329/photo/1,https://twitter.com/dog_rates/status/675003128568291329/photo/1",12,10,https://pbs.twimg.com/media/CV4XwYiWoAAHQIF.jpg,1602,497,None,Laela,Pembroke,0.655279
675015141583413248,2015-12-10 18:12:05,Twitter for iPhone,Meet Moe. He's a golden Fetty Woof. Doesn't respect the authorities. Might own a motorhome? 10/10 revolutionary pup https://t.co/JAncIdNp8G,https://twitter.com/dog_rates/status/675015141583413248/photo/1,10,10,https://pbs.twimg.com/media/CV4iqh5WcAEV1E6.jpg,2796,1259,None,Moe,golden_retriever,0.258372
675047298674663426,2015-12-10 20:19:52,Twitter for iPhone,This is a fluffy albino Bacardi Columbia mix. Excellent at the tweets. 11/10 would hug gently https://t.co/diboDRUuEI,https://twitter.com/dog_rates/status/675047298674663426/photo/1,11,10,https://pbs.twimg.com/media/CV4_8FgXAAQOj4S.jpg,1095,342,None,None,Samoyed,0.978007
675109292475830276,2015-12-11 00:26:12,Twitter for iPhone,C'mon guys. We've been over this. We only rate dogs. This is a cow. Please only submit dogs. Thank you...... 9/10 https://t.co/WjcELNEqN2,https://twitter.com/dog_rates/status/675109292475830276/photo/1,9,10,https://pbs.twimg.com/media/CV54UQTXAAAGf-j.jpg,2886,1189,None,None,dalmatian,0.989519
675111688094527488,2015-12-11 00:35:44,Twitter for iPhone,Say hello to Oliver. He thought what was inside the pillow should be outside the pillow. Blurry since birth. 8/10 https://t.co/lFU9W31Fg9,https://twitter.com/dog_rates/status/675111688094527488/photo/1,8,10,https://pbs.twimg.com/media/CV56f54WsAEv4kJ.jpg,995,265,None,Oliver,Labrador_retriever,0.631501
674790488185167872,2015-12-10 03:19:24,Twitter for iPhone,ER... MER... GERD 13/10 https://t.co/L1puJISV1a,https://twitter.com/dog_rates/status/674790488185167872/photo/1,13,10,https://pbs.twimg.com/media/CV1WXsmWcAAgQ56.jpg,1138,264,None,None,Labrador_retriever,0.8019029999999999
675145476954566656,2015-12-11 02:49:59,Twitter for iPhone,What an honor. 3 dogs here. Blond one is clearly a gymnast. Other two just confused. Very nifty pups. 9/10 for all https://t.co/YDgstgIDGs,https://twitter.com/dog_rates/status/675145476954566656/photo/1,9,10,https://pbs.twimg.com/media/CV6ZOPqWsAA20Uj.jpg,2205,947,None,None,Labrador_retriever,0.458746
674422304705744896,2015-12-09 02:56:22,Twitter for iPhone,This is Ava. She doesn't understand flowers. 12/10 would caress firmly https://t.co/BxTJAFSIgk,https://twitter.com/dog_rates/status/674422304705744896/photo/1,12,10,https://pbs.twimg.com/media/CVwHgblWcAACWOD.jpg,1472,557,None,Ava,golden_retriever,0.9644969999999999
673887867907739649,2015-12-07 15:32:42,Twitter for iPhone,When you're having a great time sleeping and your mom comes in and turns on the lights. 10/10 https://t.co/6qYd6BNSPd,"https://twitter.com/dog_rates/status/673887867907739649/photo/1,https://twitter.com/dog_rates/status/673887867907739649/photo/1",10,10,https://pbs.twimg.com/media/CVoha_IU4AAZ7vi.jpg,954,262,None,None,Brabancon_griffon,0.21676700000000002
673906403526995968,2015-12-07 16:46:21,Twitter for iPhone,Guys I'm getting real tired of this. We only rate dogs. Please don't send in other things like this Bulbasaur. 3/10 https://t.co/t5rQHl6W8M,https://twitter.com/dog_rates/status/673906403526995968/photo/1,3,10,https://pbs.twimg.com/media/CVoySqoWUAAWb7N.jpg,3274,1682,None,None,soft-coated_wheaten_terrier,0.0489277
674014384960745472,2015-12-07 23:55:26,Twitter for iPhone,Say hello to Aiden. His eyes are magical. Loves his little Guy Fieri friend. Sneaky tongue slip. 11/10 would caress https://t.co/Ac37LOe3xD,https://twitter.com/dog_rates/status/674014384960745472/photo/1,11,10,https://pbs.twimg.com/media/CVqUgTIUAAUA8Jr.jpg,1603,674,None,Aiden,Pembroke,0.74232
674019345211760640,2015-12-08 00:15:09,Twitter for iPhone,This is Acro. You briefly see her out of the corner of your eye. You look and she's not there. 10/10 mysterious pup https://t.co/fqiEsTduEs,https://twitter.com/dog_rates/status/674019345211760640/photo/1,10,10,https://pbs.twimg.com/media/CVqZBO8WUAAd931.jpg,1160,312,None,Acro,collie,0.992732
674024893172875264,2015-12-08 00:37:11,Twitter for iPhone,When you realize it doesn't matter how hard you study. You're still going to fail. 10/10 https://t.co/qzYXbyv0SJ,https://twitter.com/dog_rates/status/674024893172875264/photo/1,10,10,https://pbs.twimg.com/media/CVqeEKLW4AA1wXH.jpg,1823,1281,None,None,Pomeranian,0.6485
674036086168010753,2015-12-08 01:21:40,Twitter for iPhone,Meet Daisy. She has no eyes &amp; her face has been blurry since birth. Quite the trooper tho. Still havin a blast. 9/10 https://t.co/jcNdw43BIP,https://twitter.com/dog_rates/status/674036086168010753/photo/1,9,10,https://pbs.twimg.com/media/CVqoPslWEAEk7EC.jpg,864,223,None,Daisy,toy_poodle,0.685617
674042553264685056,2015-12-08 01:47:22,Twitter for iPhone,Yea I can't handle the cuteness anymore. Curls for days. 12/10 for all https://t.co/sAI6gCGZYX,https://twitter.com/dog_rates/status/674042553264685056/photo/1,12,10,https://pbs.twimg.com/media/CVquIDRW4AEJrPk.jpg,738,134,None,None,toy_poodle,0.927975
674436901579923456,2015-12-09 03:54:22,Twitter for iPhone,Meet Bailey. She plays with her food. Very childish. Doesn't even need a battle helmet smh. Still cute though. 9/10 https://t.co/CLEOjxhTEx,https://twitter.com/dog_rates/status/674436901579923456/photo/1,9,10,https://pbs.twimg.com/media/CVwUyM9WwAAGDjv.jpg,1144,412,None,Bailey,Shih-Tzu,0.10541600000000001
674051556661161984,2015-12-08 02:23:09,Twitter for iPhone,This is Lucy. She knits. Specializes in toboggans. 10/10 I'd buy a toboggan from Lucy https://t.co/YE2XDHy4Yk,https://twitter.com/dog_rates/status/674051556661161984/photo/1,10,10,https://pbs.twimg.com/media/CVq2UHwWEAAduMw.jpg,1481,503,None,Lucy,Shih-Tzu,0.179777
674075285688614912,2015-12-08 03:57:26,Twitter for iPhone,Say hello to Mitch. He thinks that's a hat. Nobody has told him yet. 11/10 please no one tell him https://t.co/7jOPktauh4,https://twitter.com/dog_rates/status/674075285688614912/photo/1,11,10,https://pbs.twimg.com/media/CVrL5YBWoAA_uPD.jpg,1005,300,None,Mitch,Airedale,0.305392
674082852460433408,2015-12-08 04:27:30,Twitter for iPhone,This is a Sagitariot Baklava mix. Loves her new hat. 11/10 radiant pup https://t.co/Bko5kFJYUU,https://twitter.com/dog_rates/status/674082852460433408/photo/1,11,10,https://pbs.twimg.com/media/CVrSxy7WsAAFD2F.jpg,774,177,None,None,Pomeranian,0.666957
674255168825880576,2015-12-08 15:52:13,Twitter for iPhone,Say hello to Bobbay. He's a marshmallow wizard. 10/10 https://t.co/r6LZN1o1Gx,https://twitter.com/dog_rates/status/674255168825880576/photo/1,10,10,https://pbs.twimg.com/media/CVtvf6bWwAAd1rT.jpg,1507,583,None,Bobbay,Eskimo_dog,0.615741
674269164442398721,2015-12-08 16:47:50,Twitter for iPhone,"This is Bob. He's a Juniper Fitzsimmons. His body is 2, but his face is 85. Always looks miserable. Nice stool. 8/10 https://t.co/vYe9RlVz2N",https://twitter.com/dog_rates/status/674269164442398721/photo/1,8,10,https://pbs.twimg.com/media/CVt8OmIWIAAbxvJ.jpg,921,236,None,Bob,pug,0.6229210000000001
674271431610523648,2015-12-08 16:56:51,Twitter for iPhone,"""AT DAWN, WE RIDE""
10/10 for both dogs https://t.co/3aXX6wH6it",https://twitter.com/dog_rates/status/674271431610523648/photo/1,10,10,https://pbs.twimg.com/media/CVt-SeMWwAAs9HH.jpg,1611,760,None,None,German_shepherd,0.9914540000000001
674291837063053312,2015-12-08 18:17:56,Twitter for iPhone,This is Kenny. He just wants to be included in the happenings. 11/10 https://t.co/2S6oye3XqK,https://twitter.com/dog_rates/status/674291837063053312/photo/1,11,10,https://pbs.twimg.com/media/CVuQ2LeUsAAIe3s.jpg,15140,6153,None,Kenny,Cardigan,0.611525
674394782723014656,2015-12-09 01:07:00,Twitter for iPhone,This is Gary. He's a hide and seek champion. Second only to Kony. 8/10 Gary has a gift https://t.co/cAlB4XCcsi,https://twitter.com/dog_rates/status/674394782723014656/photo/1,8,10,https://pbs.twimg.com/media/CVvueeeWwAUcQLR.jpg,1539,596,None,Gary,Lakeland_terrier,0.109099
674410619106390016,2015-12-09 02:09:56,Twitter for iPhone,This is Lenny. He wants to be a sprinkler. 10/10 you got this Lenny https://t.co/CZ0YaB40Hn,https://twitter.com/dog_rates/status/674410619106390016/photo/1,10,10,https://pbs.twimg.com/media/CVv84VDUEAEm3dW.jpg,1231,484,None,Lenny,beagle,0.0194268
674416750885273600,2015-12-09 02:34:18,Twitter for iPhone,This is Jonah. He's a Stinted Fisher Price. Enjoys chewing on his miniature RipStik. 10/10 very upbeat fellow https://t.co/7qjXy1uUYY,https://twitter.com/dog_rates/status/674416750885273600/photo/1,10,10,https://pbs.twimg.com/media/CVwCdCFW4AUHY4D.jpg,705,146,None,Jonah,Chihuahua,0.28720100000000004
674053186244734976,2015-12-08 02:29:37,Twitter for iPhone,"This is Stanley. Yes he is aware of the spoon's presence, he just doesn't know what he should do about it. 10/10 https://t.co/gQAMg5ypW5",https://twitter.com/dog_rates/status/674053186244734976/photo/1,10,10,https://pbs.twimg.com/media/CVq3zAaWwAA8vpk.jpg,3408,1354,None,Stanley,Cardigan,0.984725
673709992831262724,2015-12-07 03:45:53,Twitter for iPhone,I know a lot of you are studying for finals. Good luck! Here's this. It should help somehow. 12/10 https://t.co/s2ktuPQd79,https://twitter.com/dog_rates/status/673709992831262724/photo/1,12,10,https://pbs.twimg.com/media/CVl_qbjW4AA8Mam.jpg,869,284,None,None,Chihuahua,0.330171
675146535592706048,2015-12-11 02:54:12,Twitter for iPhone,This is Coops. He's yelling at the carpet. Not very productive Coops. 7/10 https://t.co/Uz52oYnHzF,https://twitter.com/dog_rates/status/675146535592706048/photo/1,7,10,https://pbs.twimg.com/media/CV6aMToXIAA7kH4.jpg,1237,328,None,Coops,Cardigan,0.229944
675149409102012420,2015-12-11 03:05:37,Twitter for iPhone,holy shit 12/10 https://t.co/p6O8X93bTQ,https://twitter.com/dog_rates/status/675149409102012420/photo/1,12,10,https://pbs.twimg.com/media/CV6czeEWEAEdChp.jpg,3861,1767,None,None,chow,0.999876
675891555769696257,2015-12-13 04:14:39,Twitter for iPhone,This is Donny. He's summoning the demon monster Babadook. 6/10 Donny please no that won't be a good time for anyone https://t.co/kiW6Knb7Gp,https://twitter.com/dog_rates/status/675891555769696257/photo/1,6,10,https://pbs.twimg.com/media/CWE_x33UwAEE3no.jpg,2215,921,None,Donny,Italian_greyhound,0.305637
676089483918516224,2015-12-13 17:21:08,Twitter for iPhone,"""Yes hello I'ma just snag this here toasted bagel real quick. carry on."" 9/10 https://t.co/Cuz0Osnekp",https://twitter.com/dog_rates/status/676089483918516224/photo/1,9,10,https://pbs.twimg.com/media/CWHzzFGXIAA0Y_H.jpg,1369,452,None,None,bull_mastiff,0.743808
676101918813499392,2015-12-13 18:10:33,Twitter for iPhone,Meet Striker. He's ready for Christmas. 11/10 https://t.co/B3xxSLjQSH,https://twitter.com/dog_rates/status/676101918813499392/photo/1,11,10,https://pbs.twimg.com/media/CWH_FTgWIAAwOUy.jpg,2914,1224,None,Striker,Shih-Tzu,0.225848
676146341966438401,2015-12-13 21:07:04,Twitter for iPhone,This is Bert. He likes flowers. 10/10 https://t.co/lmQRrNxaQu,https://twitter.com/dog_rates/status/676146341966438401/photo/1,10,10,https://pbs.twimg.com/media/CWIngp5WEAAJOy3.jpg,1988,705,None,Bert,Irish_water_spaniel,0.388332
676191832485810177,2015-12-14 00:07:50,Twitter for iPhone,These two pups just met and have instantly bonded. Spectacular scene. Mesmerizing af. 10/10 and 7/10 for blue dog https://t.co/gwryaJO4tC,"https://twitter.com/dog_rates/status/676191832485810177/photo/1,https://twitter.com/dog_rates/status/676191832485810177/photo/1,https://twitter.com/dog_rates/status/676191832485810177/photo/1",9,10,https://pbs.twimg.com/media/CWJQ4UmWoAIJ29t.jpg,2368,1083,None,None,Chihuahua,0.376741
676219687039057920,2015-12-14 01:58:31,Twitter for iPhone,This is Kenneth. He's stuck in a bubble. 10/10 hang in there Kenneth https://t.co/uQt37xlYMJ,https://twitter.com/dog_rates/status/676219687039057920/photo/1,10,10,https://pbs.twimg.com/media/CWJqN9iWwAAg86R.jpg,77691,32801,None,Kenneth,whippet,0.000132464
676237365392908289,2015-12-14 03:08:46,Twitter for iPhone,Say hello to Winston. He has no respect for the system. Much rebellion. I think that's a palm tree... nice. 8/10 https://t.co/dOLQddhXLZ,https://twitter.com/dog_rates/status/676237365392908289/photo/1,8,10,https://pbs.twimg.com/media/CWJ6Sc-WwAAlpI6.jpg,1271,309,None,Winston,French_bulldog,0.961996
676430933382295552,2015-12-14 15:57:56,Twitter for iPhone,"Meet Duke. He's an Urban Parmesan. They know he's scared of the green rubber dog. ""Why u do dis?"" thinks Duke. 10/10 https://t.co/3bim9U5Idr",https://twitter.com/dog_rates/status/676430933382295552/photo/1,10,10,https://pbs.twimg.com/media/CWMqV7WUYAEEClG.jpg,1456,364,None,Duke,golden_retriever,0.583875
675888385639251968,2015-12-13 04:02:03,Twitter for iPhone,Breathtaking scene. A father taking care of his newborn pup. Tugs at the heartstrings. 10/10 restores my faith https://t.co/06oZdehGEa,https://twitter.com/dog_rates/status/675888385639251968/photo/1,10,10,https://pbs.twimg.com/media/CWE85snWIAEG5ES.jpg,2462,1015,None,None,West_Highland_white_terrier,0.672117
676440007570247681,2015-12-14 16:34:00,Twitter for iPhone,Hope your Monday isn't too awful. Here's two baseball puppers. 11/10 for each https://t.co/dB0H9hdZai,"https://twitter.com/dog_rates/status/676440007570247681/photo/1,https://twitter.com/dog_rates/status/676440007570247681/photo/1",11,10,https://pbs.twimg.com/media/CWMyl9EWUAAnZJ0.jpg,1788,703,None,None,Maltese_dog,0.579472
676496375194980353,2015-12-14 20:17:59,Twitter for iPhone,Say hello to Griffin. He's upset because his costume for Halloween didn't arrive until today. 9/10 cheer up pup https://t.co/eoBCjSFajX,https://twitter.com/dog_rates/status/676496375194980353/photo/1,9,10,https://pbs.twimg.com/media/CWNl3S9WcAARN34.jpg,1581,567,None,Griffin,pug,0.9853870000000001
676533798876651520,2015-12-14 22:46:41,Twitter for iPhone,ITSOFLUFFAYYYYY 12/10 https://t.co/bfw13CnuuZ,https://twitter.com/dog_rates/status/676533798876651520/photo/1,12,10,https://pbs.twimg.com/media/CWOH4s9U8AEtkmQ.jpg,1955,593,None,None,chow,0.26527399999999995
676582956622721024,2015-12-15 02:02:01,Twitter for iPhone,"Meet Vinnie. He's having fun while being safe. Well not a lot of fun, but definitely safe, and that's important 8/10 https://t.co/vZYtynZZlH",https://twitter.com/dog_rates/status/676582956622721024/photo/1,8,10,https://pbs.twimg.com/media/CWO0m8tUwAAB901.jpg,1257,296,None,Vinnie,Boston_bull,0.19630699999999998
676588346097852417,2015-12-15 02:23:26,Twitter for iPhone,This is Bubbles. He kinda resembles a fish. Always makes eye contact with u no matter what. Sneaky tongue slip. 5/10 https://t.co/Nrhvc5tLFT,https://twitter.com/dog_rates/status/676588346097852417/photo/1,5,10,https://pbs.twimg.com/media/CWO5gmCUYAAX4WA.jpg,2431,846,None,Bubbles,Boston_bull,0.976577
676606785097199616,2015-12-15 03:36:42,Twitter for iPhone,*screeches for a sec and then faints* 12/10 https://t.co/N5QL4ySBEx,https://twitter.com/dog_rates/status/676606785097199616/photo/1,12,10,https://pbs.twimg.com/media/CWPKSGpWcAQN6mw.jpg,1958,465,None,None,malinois,0.1423
676613908052996102,2015-12-15 04:05:01,Twitter for iPhone,This is the saddest/sweetest/best picture I've been sent. 12/10 😢🐶 https://t.co/vQ2Lw1BLBF,https://twitter.com/dog_rates/status/676613908052996102/photo/1,12,10,https://pbs.twimg.com/media/CWPQwmJWUAAu_At.jpg,1136,207,None,None,Doberman,0.0964228
676811746707918848,2015-12-15 17:11:09,Twitter for iPhone,Say hello to Penny &amp; Gizmo. They are practicing their caroling. The ambition in the room is tangible. 9/10 for both https://t.co/aqBHjjh5VD,https://twitter.com/dog_rates/status/676811746707918848/photo/1,9,10,https://pbs.twimg.com/media/CWSEsO9WwAAX-fZ.jpg,1472,449,None,Penny|Gizmo,Chihuahua,0.440916
675147105808306176,2015-12-11 02:56:28,Twitter for iPhone,When you're presenting a group project and the 4th guy tells the teacher that he did all the work. 10/10 https://t.co/f50mbB4UWS,https://twitter.com/dog_rates/status/675147105808306176/photo/1,10,10,https://pbs.twimg.com/media/CV6atgoWcAEsdv6.jpg,973,253,None,None,golden_retriever,0.9492149999999999
675878199931371520,2015-12-13 03:21:34,Twitter for iPhone,"Ok, I'll admit this is a pretty adorable bunny hopping towards the ocean but please only send in dogs... 11/10 https://t.co/sfsVCGIipI",https://twitter.com/dog_rates/status/675878199931371520/photo/1,11,10,https://pbs.twimg.com/media/CWEzo19WoAEiOCj.jpg,4331,1473,None,None,Cardigan,0.043627099999999995
675853064436391936,2015-12-13 01:41:41,Twitter for iPhone,Here we have an entire platoon of puppers. Total score: 88/80 would pet all at once https://t.co/y93p6FLvVw,"https://twitter.com/dog_rates/status/675853064436391936/photo/1,https://twitter.com/dog_rates/status/675853064436391936/photo/1",11,10,https://pbs.twimg.com/media/CWEcxqWVEAAHyGH.jpg,2784,1368,None,None,Labrador_retriever,0.868367
675166823650848770,2015-12-11 04:14:49,Twitter for iPhone,This is Arnold. He broke his leg saving a handicapped child from a forest fire. True hero. 10/10 inspirational dog https://t.co/bijCeHeX4C,https://twitter.com/dog_rates/status/675166823650848770/photo/1,10,10,https://pbs.twimg.com/media/CV6spB7XAAIpMyP.jpg,3724,1694,None,Arnold,standard_poodle,0.132569
675349384339542016,2015-12-11 16:20:15,Twitter for iPhone,Yea I lied. Here's more. All 13/10 https://t.co/ZQZf2U4xCP,"https://twitter.com/dog_rates/status/675349384339542016/photo/1,https://twitter.com/dog_rates/status/675349384339542016/photo/1,https://twitter.com/dog_rates/status/675349384339542016/photo/1,https://twitter.com/dog_rates/status/675349384339542016/photo/1",13,10,https://pbs.twimg.com/media/CV9SrABU4AQI46z.jpg,4045,2377,None,None,borzoi,0.866367
675354435921575936,2015-12-11 16:40:19,Twitter Web Client,Everyone needs to watch this. 13/10 https://t.co/Bb3xnpsWBC,https://twitter.com/dog_rates/status/675354435921575936/video/1,13,10,https://pbs.twimg.com/ext_tw_video_thumb/675354114423808004/pu/img/qL1R_nGLqa6lmkOx.jpg,33870,18060,None,None,golden_retriever,0.181351
675362609739206656,2015-12-11 17:12:48,Twitter for iPhone,This is Daisy. She loves that shoe. Still no seat belt. Super churlish. 12/10 the dogs are killing it today https://t.co/cZlkvgRPdn,https://twitter.com/dog_rates/status/675362609739206656/photo/1,12,10,https://pbs.twimg.com/media/CV9etctWUAAl5Hp.jpg,1081,240,None,Daisy,Labrador_retriever,0.479008
675372240448454658,2015-12-11 17:51:04,Twitter for iPhone,"The tail alone is 13/10. Great dog, better owner https://t.co/IyAXinfyju",https://twitter.com/dog_rates/status/675372240448454658/photo/1,13,10,https://pbs.twimg.com/media/CV9nd30XAAAEba5.jpg,1755,531,None,None,Chihuahua,0.4163850000000001
675432746517426176,2015-12-11 21:51:30,Twitter for iPhone,Happy Friday. Here's some golden puppers. 12/10 for all https://t.co/wNkqAED6lG,"https://twitter.com/dog_rates/status/675432746517426176/photo/1,https://twitter.com/dog_rates/status/675432746517426176/photo/1,https://twitter.com/dog_rates/status/675432746517426176/photo/1",12,10,https://pbs.twimg.com/media/CV-ef64WoAAbh0I.jpg,1577,597,None,None,Labrador_retriever,0.986548
675489971617296384,2015-12-12 01:38:53,Twitter for iPhone,RT until we find this dog. Clearly a cool dog (front leg relaxed out window). Looks to be a superb driver. 10/10 https://t.co/MnTrKaQ8Wn,https://twitter.com/dog_rates/status/675489971617296384/photo/1,10,10,https://pbs.twimg.com/media/CV_SimUWoAAvJSY.jpg,1347,625,None,None,West_Highland_white_terrier,0.13961300000000001
675497103322386432,2015-12-12 02:07:14,Twitter for iPhone,Meet Reggie. He's going for the world record. Must concentrate. Focus up pup. 11/10 we all believe in you Reggie https://t.co/h3AWz4AzuC,https://twitter.com/dog_rates/status/675497103322386432/photo/1,11,10,https://pbs.twimg.com/media/CV_ZAhcUkAUeKtZ.jpg,3248,1364,None,Reggie,vizsla,0.5195890000000001
675517828909424640,2015-12-12 03:29:35,Twitter for iPhone,12/10 stay woke https://t.co/XDiQw4Akiw,https://twitter.com/dog_rates/status/675517828909424640/photo/1,12,10,https://pbs.twimg.com/media/CV_r3v4VAAALvwg.jpg,1351,481,None,None,Scottish_deerhound,0.240591
675870721063669760,2015-12-13 02:51:51,Twitter for iPhone,&amp; this is Yoshi. Another world record contender 11/10 (what the hell is happening why are there so many contenders?) https://t.co/QG708dDNH6,https://twitter.com/dog_rates/status/675870721063669760/photo/1,11,10,https://pbs.twimg.com/media/CWEs1b-WEAEhq82.jpg,1701,601,None,Yoshi,golden_retriever,0.263892
675522403582218240,2015-12-12 03:47:46,Twitter for iPhone,Meet Sammy. He's a Motorola Firefox. Hat under hoodie (must be a half-decent up and coming white rapper) 10/10 https://t.co/rO2zxf0OQ0,https://twitter.com/dog_rates/status/675522403582218240/photo/1,10,10,https://pbs.twimg.com/media/CV_wCh8W4AEWWZ9.jpg,1073,300,None,Sammy,cocker_spaniel,0.299708
675534494439489536,2015-12-12 04:35:48,Twitter for iPhone,Seriously guys?! Only send in dogs. I only rate dogs. This is a baby black bear... 11/10 https://t.co/H7kpabTfLj,https://twitter.com/dog_rates/status/675534494439489536/photo/1,11,10,https://pbs.twimg.com/media/CV_7CV6XIAEV05u.jpg,1878,439,None,None,chow,0.749368
675706639471788032,2015-12-12 15:59:51,Twitter for iPhone,This is a Sizzlin Menorah spaniel from Brooklyn named Wylie. Lovable eyes. Chiller as hell. 10/10 and I'm out.. poof https://t.co/7E0AiJXPmI,https://twitter.com/dog_rates/status/675706639471788032/photo/1,10,10,https://pbs.twimg.com/media/CWCXj35VEAIFvtk.jpg,668,103,None,Wylie,English_springer,0.9903
675707330206547968,2015-12-12 16:02:36,Twitter for iPhone,We've got ourselves a battle here. Watch out Reggie. 11/10 https://t.co/ALJvbtcwf0,https://twitter.com/dog_rates/status/675707330206547968/photo/1,11,10,https://pbs.twimg.com/media/CWCYOqWUAAARmGr.jpg,2055,734,None,None,Staffordshire_bullterrier,0.0593442
675710890956750848,2015-12-12 16:16:45,Twitter for iPhone,This is Lenny. He was just told that he couldn't explore the fish tank. 12/10 smh all that work for nothing https://t.co/JWi6YrpiO1,"https://twitter.com/dog_rates/status/675710890956750848/photo/1,https://twitter.com/dog_rates/status/675710890956750848/photo/1",12,10,https://pbs.twimg.com/media/CWCbd8ZWoAAtqoH.jpg,1957,868,None,Lenny,standard_schnauzer,0.4414270000000001
675781562965868544,2015-12-12 20:57:34,Twitter for iPhone,Say hello to Buddah. He was Waldo for Halloween. 11/10 https://t.co/DVAqAnb624,https://twitter.com/dog_rates/status/675781562965868544/photo/1,11,10,https://pbs.twimg.com/media/CWDbv2yU4AARfeH.jpg,1683,499,None,Buddah,Maltese_dog,0.921968
675798442703122432,2015-12-12 22:04:39,Twitter for iPhone,This is Bernie. He just touched a boob for the first time. 10/10 https://t.co/whQKMygnK6,https://twitter.com/dog_rates/status/675798442703122432/photo/1,10,10,https://pbs.twimg.com/media/CWDrGH4UYAARoq_.jpg,10614,3572,None,Bernie,beagle,0.681218
675820929667219457,2015-12-12 23:34:00,Twitter for iPhone,Here's a handful of sleepy puppers. All look unaware of their surroundings. Lousy guard dogs. Still cute tho 11/10s https://t.co/lyXX3v5j4s,https://twitter.com/dog_rates/status/675820929667219457/photo/1,11,10,https://pbs.twimg.com/media/CWD_jQMWEAAdYwH.jpg,1089,242,None,None,basset,0.556373
675822767435051008,2015-12-12 23:41:18,Twitter for iPhone,🎶 HELLO FROM THE OTHER SIIIIIIIIDE 🎶 10/10s https://t.co/GK2HJtkdQk,https://twitter.com/dog_rates/status/675822767435051008/photo/1,10,10,https://pbs.twimg.com/media/CWEBOFYWwAA-O2c.jpg,1581,563,None,None,Pomeranian,0.4607100000000001
675531475945709568,2015-12-12 04:23:49,Twitter for iPhone,This is Ellie AKA Queen Slayer of the Orbs. Very self-motivated. Great yard. Rad foliage. 10/10 would pet diligently https://t.co/c9jmg3Xtzn,https://twitter.com/dog_rates/status/675531475945709568/photo/1,10,10,https://pbs.twimg.com/media/CV_4ShmUYAA3wNu.jpg,1219,404,None,Ellie,Pembroke,0.918441
728986383096946689,2016-05-07 16:34:32,Twitter for iPhone,"This is Puff. He started out on the streets (first pic), but don't let the new smile fool you, still tough af. 11/10 https://t.co/kiuXRXcg4B","https://twitter.com/dog_rates/status/728986383096946689/photo/1,https://twitter.com/dog_rates/status/728986383096946689/photo/1",11,10,https://pbs.twimg.com/media/Ch3hOGWUYAE7w0y.jpg,3316,878,None,Puff,Maltese_dog,0.9520700000000001
666020888022790149,2015-11-15 22:32:08,Twitter for iPhone,Here we have a Japanese Irish Setter. Lost eye in Vietnam (?). Big fan of relaxing on stair. 8/10 would pet https://t.co/BLDqew2Ijj,https://twitter.com/dog_rates/status/666020888022790149/photo/1,8,10,https://pbs.twimg.com/media/CT4udn0WwAA0aMy.jpg,2538,507,None,None,Welsh_springer_spaniel,0.465074
729823566028484608,2016-05-10 00:01:12,Twitter for iPhone,This is Stefan. He's a downright remarkable pup. 13/10 https://t.co/Ebjt6Y4fMh,https://twitter.com/dog_rates/status/729823566028484608/photo/1,13,10,https://pbs.twimg.com/media/CiDap8fWEAAC4iW.jpg,4180,1323,None,Stefan,kelpie,0.218408
793180763617361921,2016-10-31 20:00:05,Twitter for iPhone,This is Newt. He's a strawberry. 11/10 https://t.co/2VhmlwxA1Q,https://twitter.com/dog_rates/status/793180763617361921/photo/1,11,10,https://pbs.twimg.com/media/CwHxsdYVMAAqGCJ.jpg,7443,2194,None,Newt,Lakeland_terrier,0.266824
